sample_id,split,label,event,source,is_vietnam,src_path,dst_path
img_000240,train,low_flood,kerala_flood_2018,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\kerala_flood_2018\low_flood\low_flood_000240.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\low_flood\img_000240_447141875a.jpg
img_000332,train,high_flood,kerala_flood_2018,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\kerala_flood_2018\high_flood\high_flood_000332.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000332_57bbd0c63f.jpg
img_000336,train,high_flood,kerala_flood_2018,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\kerala_flood_2018\high_flood\high_flood_000336.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000336_830756d562.jpg
img_000340,train,high_flood,kerala_flood_2018,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\kerala_flood_2018\high_flood\high_flood_000340.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000340_5863312fe6.jpg
img_000344,train,high_flood,kerala_flood_2018,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\kerala_flood_2018\high_flood\high_flood_000344.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000344_fd28028b64.jpg
img_000348,train,high_flood,kerala_flood_2018,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\kerala_flood_2018\high_flood\high_flood_000348.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000348_0064bf77b0.jpg
img_000352,train,high_flood,kerala_flood_2018,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\kerala_flood_2018\high_flood\high_flood_000352.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000352_9df4f4591c.jpg
img_000356,train,high_flood,kerala_flood_2018,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\kerala_flood_2018\high_flood\high_flood_000356.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000356_7d297b8659.jpg
img_000360,train,high_flood,kerala_flood_2018,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\kerala_flood_2018\high_flood\high_flood_000360.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000360_077d3c3841.jpg
img_000246,train,high_flood,ngap_hcm_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_hcm_2022\high_flood\high_flood_000246.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000246_a7656ca853.jpg
img_000252,train,high_flood,ngap_hcm_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_hcm_2022\high_flood\high_flood_000252.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000252_baf4b894e1.jpg
img_000258,train,high_flood,ngap_hcm_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_hcm_2022\high_flood\high_flood_000258.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000258_18ef5314d3.jpg
img_000264,train,high_flood,ngap_hcm_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_hcm_2022\high_flood\high_flood_000264.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000264_e13feb4c57.jpg
img_000270,train,high_flood,ngap_hcm_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_hcm_2022\high_flood\high_flood_000270.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000270_f5734df4f3.jpg
img_000276,train,high_flood,ngap_hcm_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_hcm_2022\high_flood\high_flood_000276.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000276_87d6015daa.jpg
img_000282,train,high_flood,ngap_hcm_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_hcm_2022\high_flood\high_flood_000282.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000282_f79b7bd2da.jpg
img_000288,train,high_flood,ngap_hcm_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_hcm_2022\high_flood\high_flood_000288.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000288_4f7ce5f8a4.jpg
img_000294,train,high_flood,ngap_hcm_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_hcm_2022\high_flood\high_flood_000294.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000294_9fb6fe17ef.jpg
img_000300,train,high_flood,ngap_hcm_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_hcm_2022\high_flood\high_flood_000300.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000300_f6487e5714.jpg
img_000306,train,high_flood,ngap_hcm_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_hcm_2022\high_flood\high_flood_000306.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000306_2da730ecbb.jpg
img_000312,train,high_flood,ngap_hcm_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_hcm_2022\high_flood\high_flood_000312.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000312_32bf7577ce.jpg
img_000318,train,high_flood,ngap_hcm_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_hcm_2022\high_flood\high_flood_000318.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000318_9a4f61b55f.jpg
img_000324,train,high_flood,ngap_hcm_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_hcm_2022\high_flood\high_flood_000324.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000324_ac5726f779.jpg
img_000330,train,high_flood,ngap_hcm_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_hcm_2022\high_flood\high_flood_000330.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000330_e03858c129.jpg
img_000241,train,high_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\high_flood\high_flood_000241.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000241_7b8dac8967.jpg
img_000247,train,high_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\high_flood\high_flood_000247.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000247_427599a281.jpg
img_000253,train,high_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\high_flood\high_flood_000253.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000253_9deaf5f42c.jpg
img_000259,train,high_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\high_flood\high_flood_000259.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000259_5ddb58b8c7.jpg
img_000265,train,high_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\high_flood\high_flood_000265.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000265_82dda24e2d.jpg
img_000271,train,high_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\high_flood\high_flood_000271.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000271_4e2230a241.jpg
img_000277,train,high_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\high_flood\high_flood_000277.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000277_0c051fd300.jpg
img_000283,train,high_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\high_flood\high_flood_000283.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000283_ae2a03e7e1.jpg
img_000289,train,high_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\high_flood\high_flood_000289.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000289_7cc5dbd54c.jpg
img_000295,train,high_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\high_flood\high_flood_000295.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000295_97c9d48058.jpg
img_000301,train,high_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\high_flood\high_flood_000301.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000301_9f32f877eb.jpg
img_000307,train,high_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\high_flood\high_flood_000307.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000307_e9cbc1cc35.jpg
img_000313,train,high_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\high_flood\high_flood_000313.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000313_b6b49a63fd.jpg
img_000319,train,high_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\high_flood\high_flood_000319.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000319_5af55015d9.jpg
img_000325,train,high_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\high_flood\high_flood_000325.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000325_b048d8e0b3.jpg
img_000243,train,high_flood,bao_yagi_2024,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_yagi_2024\high_flood\high_flood_000243.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000243_f3935fb7f2.jpg
img_000249,train,high_flood,bao_yagi_2024,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_yagi_2024\high_flood\high_flood_000249.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000249_0992a925ad.jpg
img_000255,train,high_flood,bao_yagi_2024,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_yagi_2024\high_flood\high_flood_000255.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000255_66d2d9d3c1.jpg
img_000261,train,high_flood,bao_yagi_2024,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_yagi_2024\high_flood\high_flood_000261.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000261_2f979af975.jpg
img_000267,train,high_flood,bao_yagi_2024,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_yagi_2024\high_flood\high_flood_000267.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000267_38a950b4e5.jpg
img_000273,train,high_flood,bao_yagi_2024,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_yagi_2024\high_flood\high_flood_000273.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000273_00e7fac9bb.jpg
img_000279,train,high_flood,bao_yagi_2024,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_yagi_2024\high_flood\high_flood_000279.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000279_9dd6b9d51f.jpg
img_000285,train,high_flood,bao_yagi_2024,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_yagi_2024\high_flood\high_flood_000285.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000285_d53699d62d.jpg
img_000291,train,high_flood,bao_yagi_2024,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_yagi_2024\high_flood\high_flood_000291.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000291_556fda28f6.jpg
img_000297,train,high_flood,bao_yagi_2024,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_yagi_2024\high_flood\high_flood_000297.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000297_0daa505354.jpg
img_000303,train,high_flood,bao_yagi_2024,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_yagi_2024\high_flood\high_flood_000303.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000303_199291c697.jpg
img_000309,train,high_flood,bao_yagi_2024,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_yagi_2024\high_flood\high_flood_000309.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000309_c3db3338de.jpg
img_000315,train,high_flood,bao_yagi_2024,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_yagi_2024\high_flood\high_flood_000315.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000315_b099e8f7eb.jpg
img_000321,train,high_flood,bao_yagi_2024,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_yagi_2024\high_flood\high_flood_000321.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000321_ed2c58dd90.jpg
img_000327,train,high_flood,bao_yagi_2024,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_yagi_2024\high_flood\high_flood_000327.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000327_b09861a5ba.jpg
img_000245,train,high_flood,lu_nghe_an_2023,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_nghe_an_2023\high_flood\high_flood_000245.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000245_c2c24b5f4b.jpg
img_000251,train,high_flood,lu_nghe_an_2023,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_nghe_an_2023\high_flood\high_flood_000251.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000251_12ca452749.jpg
img_000257,train,high_flood,lu_nghe_an_2023,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_nghe_an_2023\high_flood\high_flood_000257.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000257_526142e5b2.jpg
img_000263,train,high_flood,lu_nghe_an_2023,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_nghe_an_2023\high_flood\high_flood_000263.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000263_205e7d96d4.jpg
img_000269,train,high_flood,lu_nghe_an_2023,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_nghe_an_2023\high_flood\high_flood_000269.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000269_df55764fe6.jpg
img_000275,train,high_flood,lu_nghe_an_2023,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_nghe_an_2023\high_flood\high_flood_000275.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000275_fcd20a3421.jpg
img_000281,train,high_flood,lu_nghe_an_2023,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_nghe_an_2023\high_flood\high_flood_000281.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000281_1293091885.jpg
img_000287,train,high_flood,lu_nghe_an_2023,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_nghe_an_2023\high_flood\high_flood_000287.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000287_ef344a06e2.jpg
img_000293,train,high_flood,lu_nghe_an_2023,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_nghe_an_2023\high_flood\high_flood_000293.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000293_02e5271af9.jpg
img_000299,train,high_flood,lu_nghe_an_2023,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_nghe_an_2023\high_flood\high_flood_000299.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000299_026231abd8.jpg
img_000305,train,high_flood,lu_nghe_an_2023,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_nghe_an_2023\high_flood\high_flood_000305.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000305_c69036b07f.jpg
img_000311,train,high_flood,lu_nghe_an_2023,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_nghe_an_2023\high_flood\high_flood_000311.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000311_13e2245f12.jpg
img_000317,train,high_flood,lu_nghe_an_2023,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_nghe_an_2023\high_flood\high_flood_000317.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000317_e0b880c6bb.jpg
img_000323,train,high_flood,lu_nghe_an_2023,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_nghe_an_2023\high_flood\high_flood_000323.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000323_7e167829fa.jpg
img_000329,train,high_flood,lu_nghe_an_2023,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_nghe_an_2023\high_flood\high_flood_000329.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000329_41c7f07e9a.jpg
img_000334,train,high_flood,idai_2019,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\idai_2019\high_flood\high_flood_000334.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000334_aa822f4960.jpg
img_000338,train,high_flood,idai_2019,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\idai_2019\high_flood\high_flood_000338.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000338_00e849bf6d.jpg
img_000342,train,high_flood,idai_2019,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\idai_2019\high_flood\high_flood_000342.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000342_e14f2e3eca.jpg
img_000346,train,high_flood,idai_2019,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\idai_2019\high_flood\high_flood_000346.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000346_8c40675b4b.jpg
img_000350,train,high_flood,idai_2019,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\idai_2019\high_flood\high_flood_000350.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000350_7a8e8183fc.jpg
img_000354,train,high_flood,idai_2019,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\idai_2019\high_flood\high_flood_000354.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000354_8ce3f01cc8.jpg
img_000358,train,high_flood,idai_2019,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\idai_2019\high_flood\high_flood_000358.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000358_c0e1582e58.jpg
img_000242,train,high_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\high_flood\high_flood_000242.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000242_a282dc74c8.jpg
img_000248,train,high_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\high_flood\high_flood_000248.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000248_f6b7e67c8b.jpg
img_000254,train,high_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\high_flood\high_flood_000254.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000254_e595406c21.jpg
img_000260,train,high_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\high_flood\high_flood_000260.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000260_160e3eb8d3.jpg
img_000266,train,high_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\high_flood\high_flood_000266.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000266_4e59e70e33.jpg
img_000272,train,high_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\high_flood\high_flood_000272.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000272_c05d5ff7a5.jpg
img_000278,train,high_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\high_flood\high_flood_000278.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000278_455fbd514f.jpg
img_000284,train,high_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\high_flood\high_flood_000284.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000284_5f92bfc726.jpg
img_000290,train,high_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\high_flood\high_flood_000290.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000290_8a559c11e6.jpg
img_000296,train,high_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\high_flood\high_flood_000296.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000296_44fc37c147.jpg
img_000302,train,high_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\high_flood\high_flood_000302.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000302_b62fa2ce02.jpg
img_000308,train,high_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\high_flood\high_flood_000308.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000308_5a2db9409d.jpg
img_000314,train,high_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\high_flood\high_flood_000314.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000314_d22d590620.jpg
img_000320,train,high_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\high_flood\high_flood_000320.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000320_c1745900c1.jpg
