sample_id,file_path,modality,source,event,province,timestamp,original_label,mapped_label,is_vietnam,quality_flag,annotator_1,annotator_2,final_label,review_note,sha1
img_000190,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/low_flood/low_flood_000190.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-09T06:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000191,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/low_flood/low_flood_000191.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-09T07:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000192,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/low_flood/low_flood_000192.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-09T08:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000193,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/low_flood/low_flood_000193.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-09T09:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000194,dataset/image_data/raw/vietnam_collected/bao_noru_2022/low_flood/low_flood_000194.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-09T10:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000195,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/low_flood/low_flood_000195.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-09T11:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000196,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/low_flood/low_flood_000196.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-09T12:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000197,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/low_flood/low_flood_000197.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-09T13:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000198,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/low_flood/low_flood_000198.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-09T14:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000199,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/low_flood/low_flood_000199.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-09T15:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000200,dataset/image_data/raw/vietnam_collected/bao_noru_2022/low_flood/low_flood_000200.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-09T16:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000201,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/low_flood/low_flood_000201.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-09T17:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000202,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/low_flood/low_flood_000202.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-09T18:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000203,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/low_flood/low_flood_000203.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-09T19:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000204,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/low_flood/low_flood_000204.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-09T20:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000205,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/low_flood/low_flood_000205.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-09T21:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000206,dataset/image_data/raw/vietnam_collected/bao_noru_2022/low_flood/low_flood_000206.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-09T22:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000207,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/low_flood/low_flood_000207.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-09T23:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000208,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/low_flood/low_flood_000208.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-10T00:00:00,low_flood,low_flood,1,ok,LTNA,NNQ,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000209,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/low_flood/low_flood_000209.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-10T01:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000210,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/low_flood/low_flood_000210.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-10T02:00:00,low_flood,low_flood,1,ok,LTNA,,low_flood,,1d39a9ed444048c85a85bb57cc3ac14e2b1f4db0
img_000211,dataset/image_data/raw/crisismmd/harvey_2017/low_flood/low_flood_000211.jpg,image,crisismmd,harvey_2017,Houston,2017-08-10T03:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000212,dataset/image_data/raw/floodnet/kerala_flood_2018/low_flood/low_flood_000212.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-10T04:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000213,dataset/image_data/raw/crisismmd/pakistan_flood_2022/low_flood/low_flood_000213.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-10T05:00:00,low_flood,low_flood,0,ok,LTNA,NNQ,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000214,dataset/image_data/raw/floodnet/idai_2019/low_flood/low_flood_000214.jpg,image,floodnet,idai_2019,Beira,2017-08-10T06:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000215,dataset/image_data/raw/crisismmd/harvey_2017/low_flood/low_flood_000215.jpg,image,crisismmd,harvey_2017,Houston,2017-08-10T07:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000216,dataset/image_data/raw/floodnet/kerala_flood_2018/low_flood/low_flood_000216.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-10T08:00:00,low_flood,low_flood,0,ok,LTNA,NNQ,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000217,dataset/image_data/raw/crisismmd/pakistan_flood_2022/low_flood/low_flood_000217.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-10T09:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000218,dataset/image_data/raw/floodnet/idai_2019/low_flood/low_flood_000218.jpg,image,floodnet,idai_2019,Beira,2017-08-10T10:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000219,dataset/image_data/raw/crisismmd/harvey_2017/low_flood/low_flood_000219.jpg,image,crisismmd,harvey_2017,Houston,2017-08-10T11:00:00,low_flood,low_flood,0,ok,LTNA,NNQ,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000220,dataset/image_data/raw/floodnet/kerala_flood_2018/low_flood/low_flood_000220.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-10T12:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000221,dataset/image_data/raw/crisismmd/pakistan_flood_2022/low_flood/low_flood_000221.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-10T13:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000222,dataset/image_data/raw/floodnet/idai_2019/low_flood/low_flood_000222.jpg,image,floodnet,idai_2019,Beira,2017-08-10T14:00:00,low_flood,low_flood,0,ok,LTNA,NNQ,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000223,dataset/image_data/raw/crisismmd/harvey_2017/low_flood/low_flood_000223.jpg,image,crisismmd,harvey_2017,Houston,2017-08-10T15:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000224,dataset/image_data/raw/floodnet/kerala_flood_2018/low_flood/low_flood_000224.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-10T16:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000225,dataset/image_data/raw/crisismmd/pakistan_flood_2022/low_flood/low_flood_000225.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-10T17:00:00,low_flood,low_flood,0,ok,LTNA,NNQ,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000226,dataset/image_data/raw/floodnet/idai_2019/low_flood/low_flood_000226.jpg,image,floodnet,idai_2019,Beira,2017-08-10T18:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000227,dataset/image_data/raw/crisismmd/harvey_2017/low_flood/low_flood_000227.jpg,image,crisismmd,harvey_2017,Houston,2017-08-10T19:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000228,dataset/image_data/raw/floodnet/kerala_flood_2018/low_flood/low_flood_000228.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-10T20:00:00,low_flood,low_flood,0,ok,LTNA,NNQ,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000229,dataset/image_data/raw/crisismmd/pakistan_flood_2022/low_flood/low_flood_000229.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-10T21:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000230,dataset/image_data/raw/floodnet/idai_2019/low_flood/low_flood_000230.jpg,image,floodnet,idai_2019,Beira,2017-08-10T22:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000231,dataset/image_data/raw/crisismmd/harvey_2017/low_flood/low_flood_000231.jpg,image,crisismmd,harvey_2017,Houston,2017-08-10T23:00:00,low_flood,low_flood,0,ok,LTNA,NNQ,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000232,dataset/image_data/raw/floodnet/kerala_flood_2018/low_flood/low_flood_000232.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-11T00:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000233,dataset/image_data/raw/crisismmd/pakistan_flood_2022/low_flood/low_flood_000233.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-11T01:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000234,dataset/image_data/raw/floodnet/idai_2019/low_flood/low_flood_000234.jpg,image,floodnet,idai_2019,Beira,2017-08-11T02:00:00,low_flood,low_flood,0,ok,LTNA,NNQ,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000235,dataset/image_data/raw/crisismmd/harvey_2017/low_flood/low_flood_000235.jpg,image,crisismmd,harvey_2017,Houston,2017-08-11T03:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000236,dataset/image_data/raw/floodnet/kerala_flood_2018/low_flood/low_flood_000236.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-11T04:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000237,dataset/image_data/raw/crisismmd/pakistan_flood_2022/low_flood/low_flood_000237.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-11T05:00:00,low_flood,low_flood,0,ok,LTNA,NNQ,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000238,dataset/image_data/raw/floodnet/idai_2019/low_flood/low_flood_000238.jpg,image,floodnet,idai_2019,Beira,2017-08-11T06:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000239,dataset/image_data/raw/crisismmd/harvey_2017/low_flood/low_flood_000239.jpg,image,crisismmd,harvey_2017,Houston,2017-08-11T07:00:00,low_flood,low_flood,0,ok,LTNA,,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000240,dataset/image_data/raw/floodnet/kerala_flood_2018/low_flood/low_flood_000240.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-11T08:00:00,low_flood,low_flood,0,ok,LTNA,NNQ,low_flood,,b4fc07d0f9c22a4a1f7182d0d74f074399598f72
img_000241,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/high_flood/high_flood_000241.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-11T09:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000242,dataset/image_data/raw/vietnam_collected/bao_noru_2022/high_flood/high_flood_000242.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-11T10:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000243,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/high_flood/high_flood_000243.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-11T11:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000244,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/high_flood/high_flood_000244.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-11T12:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000245,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/high_flood/high_flood_000245.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-11T13:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000246,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/high_flood/high_flood_000246.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-11T14:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000247,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/high_flood/high_flood_000247.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-11T15:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000248,dataset/image_data/raw/vietnam_collected/bao_noru_2022/high_flood/high_flood_000248.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-11T16:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000249,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/high_flood/high_flood_000249.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-11T17:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000250,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/high_flood/high_flood_000250.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-11T18:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000251,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/high_flood/high_flood_000251.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-11T19:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000252,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/high_flood/high_flood_000252.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-11T20:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000253,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/high_flood/high_flood_000253.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-11T21:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000254,dataset/image_data/raw/vietnam_collected/bao_noru_2022/high_flood/high_flood_000254.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-11T22:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000255,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/high_flood/high_flood_000255.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-11T23:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000256,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/high_flood/high_flood_000256.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-12T00:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000257,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/high_flood/high_flood_000257.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-12T01:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000258,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/high_flood/high_flood_000258.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-12T02:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000259,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/high_flood/high_flood_000259.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-12T03:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000260,dataset/image_data/raw/vietnam_collected/bao_noru_2022/high_flood/high_flood_000260.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-12T04:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000261,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/high_flood/high_flood_000261.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-12T05:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000262,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/high_flood/high_flood_000262.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-12T06:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000263,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/high_flood/high_flood_000263.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-12T07:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000264,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/high_flood/high_flood_000264.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-12T08:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000265,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/high_flood/high_flood_000265.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-12T09:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000266,dataset/image_data/raw/vietnam_collected/bao_noru_2022/high_flood/high_flood_000266.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-12T10:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000267,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/high_flood/high_flood_000267.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-12T11:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000268,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/high_flood/high_flood_000268.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-12T12:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000269,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/high_flood/high_flood_000269.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-12T13:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000270,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/high_flood/high_flood_000270.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-12T14:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000271,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/high_flood/high_flood_000271.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-12T15:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000272,dataset/image_data/raw/vietnam_collected/bao_noru_2022/high_flood/high_flood_000272.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-12T16:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000273,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/high_flood/high_flood_000273.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-12T17:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000274,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/high_flood/high_flood_000274.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-12T18:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000275,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/high_flood/high_flood_000275.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-12T19:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000276,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/high_flood/high_flood_000276.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-12T20:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000277,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/high_flood/high_flood_000277.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-12T21:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000278,dataset/image_data/raw/vietnam_collected/bao_noru_2022/high_flood/high_flood_000278.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-12T22:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000279,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/high_flood/high_flood_000279.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-12T23:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000280,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/high_flood/high_flood_000280.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-13T00:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000281,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/high_flood/high_flood_000281.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-13T01:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000282,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/high_flood/high_flood_000282.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-13T02:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
